,Id,PID,Lot Frontage,Lot Area,Street,Overall Qual,Overall Cond,Home Age,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Age,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,Mo Sold,Yr Sold,SalePrice,Neighborhood Quality,Above Ground SF,Baths,Finished Basement,Finished Bsmt YN,Outdoor SF,Total Quality,Total Quality * Above Ground SF,Home Age^2,2nd Flr SF^2,Foundation_PConc,Neighborhood_NridgHt,Garage Finish_Unf,Garage Finish_Fin,Mas Vnr Type_None,Bsmt Exposure_Gd,Garage Type_Detchd,MS SubClass_60,Foundation_CBlock,Garage Type_Attchd,Sale Type_New,Exterior 1st_VinylSd,Exterior 2nd_VinylSd,Mas Vnr Type_Stone,Lot Shape_Reg,Bsmt Exposure_No,Paved Drive_Y,MS Zoning_RM,Lot Shape_IR1,Roof Style_Hip,Paved Drive_N,Neighborhood_NoRidge,Mas Vnr Type_BrkFace,Neighborhood_StoneBr,Roof Style_Gable,Electrical_SBrkr
654,2504,533128090,89.0,12461,1,8,5,16,1995,0.0,4,3,4,3,6,1456.0,1,0.0,168.0,1624.0,5,1,1624,0,0,1624,1.0,0.0,2,0,2,1,4,5,1,2,25.0,3.0,757.0,3,3,0,114,192,0,0,0,0,0,7,2006,262000,7,1624,2.75,8736.0,1,114,20,32480,256,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1
655,855,907201280,76.0,6950,1,5,7,31,1979,40.0,3,3,3,3,5,710.0,4,72.0,132.0,914.0,3,1,914,0,0,914,1.0,0.0,1,0,2,1,3,5,0,0,40.0,2.0,444.0,3,3,0,0,0,0,0,0,0,0,10,2009,134900,5,914,1.7000000000000002,3838.0,1,0,14,12796,961,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1
656,2258,916326040,115.0,16905,1,5,6,51,1959,0.0,3,4,3,3,4,967.0,1,0.0,383.0,1350.0,4,1,1328,0,0,1328,0.0,1.0,1,1,2,1,3,5,2,4,60.0,1.0,308.0,3,3,0,104,0,0,0,0,0,0,7,2007,170000,6,1328,1.75,3868.0,1,104,14,18592,2601,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
657,2205,909254100,53.0,7155,1,6,8,84,1991,0.0,3,3,3,3,1,0.0,1,0.0,686.0,686.0,3,1,686,775,0,1461,0.0,0.0,1,0,3,1,3,6,1,4,93.0,1.0,225.0,3,3,0,0,116,0,0,0,0,0,7,2007,135000,5,1461,1.05,0.0,0,0,15,21915,7056,600625,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
658,1158,533125080,69.08214138397918,9205,1,6,5,20,1991,304.0,4,3,4,3,5,704.0,1,0.0,226.0,930.0,5,1,1364,1319,0,2683,1.0,0.0,2,1,4,1,4,9,2,4,29.0,2.0,473.0,3,3,237,251,0,0,196,0,0,0,6,2008,290000,7,2683,3.25,3520.0,1,488,18,48294,400,1739761,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1
659,1741,528222090,64.0,7697,1,7,6,3,2007,0.0,4,3,4,3,1,0.0,1,0.0,1246.0,1246.0,5,1,1258,0,0,1258,0.0,0.0,2,0,3,1,4,6,0,0,12.0,2.0,462.0,3,3,0,0,0,0,0,0,0,0,8,2007,173500,4,1258,2.1,0.0,0,0,19,23902,9,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1
660,2735,905426100,78.0,7800,1,5,8,62,2002,0.0,3,4,3,4,6,603.0,1,0.0,293.0,896.0,5,1,1112,896,0,2008,1.0,0.0,3,0,3,1,5,8,0,0,71.0,1.0,230.0,3,3,103,0,0,0,0,0,0,0,8,2006,225000,2,2008,3.8000000000000003,3618.0,1,103,16,32128,3844,802816,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
661,1888,534278150,83.3120148529048,14357,1,5,5,49,1961,0.0,3,3,3,3,5,311.0,2,167.0,386.0,864.0,3,1,1187,0,0,1187,1.0,0.0,1,0,2,1,3,6,1,3,58.0,2.0,440.0,3,3,128,0,0,0,0,0,0,0,8,2007,140500,3,1187,1.7000000000000002,1889.0,1,128,14,16618,2401,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
662,2121,907125120,65.0,8775,1,5,5,16,1994,0.0,3,3,4,3,6,495.0,1,0.0,495.0,990.0,4,1,990,0,0,990,0.0,0.0,1,0,3,1,3,5,0,0,23.0,1.0,299.0,3,3,0,64,0,0,0,0,0,0,4,2007,126000,5,990,1.05,2970.0,1,64,15,14850,256,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
663,1176,533236060,24.0,2645,1,8,5,11,1999,466.0,4,3,4,3,6,612.0,1,0.0,348.0,960.0,5,1,962,624,0,1586,1.0,0.0,2,1,3,1,4,7,0,0,20.0,2.0,480.0,3,3,169,0,0,0,0,0,0,0,12,2008,170000,6,1586,3.25,3672.0,1,169,20,31720,121,389376,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
664,2773,907135230,43.0,13568,1,5,5,15,1995,0.0,3,3,4,3,5,716.0,1,0.0,274.0,990.0,5,1,990,0,0,990,0.0,1.0,1,0,3,1,3,5,0,0,23.0,2.0,576.0,3,3,224,0,0,0,0,0,0,0,7,2006,156000,5,990,1.25,3580.0,1,224,15,14850,225,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
665,2619,535426195,47.0,16321,1,5,6,53,1997,0.0,3,3,3,3,4,1277.0,1,0.0,207.0,1484.0,3,1,1600,0,0,1600,1.0,0.0,1,0,2,1,3,6,2,4,62.0,1.0,319.0,3,3,288,258,0,0,0,0,0,0,12,2006,207500,3,1600,1.7000000000000002,5108.0,1,546,14,22400,2809,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
666,1796,528458080,72.0,8640,1,8,5,3,2007,0.0,4,3,4,3,6,350.0,1,0.0,546.0,896.0,5,1,896,896,0,1792,0.0,0.0,2,1,3,1,4,8,0,0,12.0,2.0,590.0,3,3,184,96,0,0,0,0,0,0,11,2007,255000,6,1792,2.6,2100.0,1,280,20,35840,9,802816,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
667,1598,923225370,21.0,1596,1,4,6,37,1973,0.0,3,3,4,3,6,437.0,1,0.0,25.0,462.0,3,1,526,462,0,988,1.0,0.0,1,0,1,1,3,4,1,1,46.0,1.0,297.0,3,3,0,101,0,120,0,0,0,0,7,2008,94900,1,988,1.7000000000000002,2622.0,1,101,14,13832,1369,213444,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
668,1965,535453150,70.0,7315,1,5,6,52,1958,0.0,3,3,3,3,3,625.0,1,0.0,545.0,1170.0,3,1,1170,0,0,1170,0.0,1.0,1,0,3,1,3,6,1,3,61.0,1.0,338.0,3,3,0,0,0,0,225,0,0,0,3,2007,140000,3,1170,1.25,1875.0,1,0,14,16380,2704,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
669,2651,902134060,42.0,7614,1,3,5,105,1950,0.0,3,3,3,2,1,0.0,1,0.0,738.0,738.0,4,1,714,662,0,1376,0.0,0.0,1,0,2,1,3,7,0,0,89.0,1.0,216.0,3,3,0,0,104,0,225,0,0,0,3,2006,96900,1,1376,1.05,0.0,0,0,12,16512,11025,438244,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
670,609,534402140,74.03994861936766,11000,1,5,6,44,1966,200.0,3,3,3,3,4,740.0,3,230.0,184.0,1154.0,5,1,1154,0,0,1154,0.0,0.0,1,1,3,1,3,6,1,1,53.0,2.0,480.0,3,3,0,58,0,0,0,0,0,0,11,2009,154000,3,1154,1.55,3650.0,1,58,14,16156,1936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
671,1990,902300020,72.2087362533161,10337,1,8,9,100,1999,0.0,4,4,3,3,1,0.0,1,0.0,725.0,725.0,5,0,909,863,0,1772,0.0,0.0,2,1,3,1,4,7,0,0,27.0,2.0,816.0,3,3,0,0,0,0,0,0,0,0,5,2007,184900,1,1772,2.6,0.0,0,0,19,33668,10000,744769,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1
672,1053,528104050,114.0,14803,1,10,5,3,2008,816.0,5,3,5,3,6,1636.0,1,0.0,442.0,2078.0,5,1,2084,0,0,2084,1.0,0.0,2,0,2,1,5,7,1,4,12.0,3.0,1220.0,3,3,188,45,0,0,0,0,0,0,6,2008,385000,7,2084,2.75,9816.0,1,233,25,52100,9,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
673,2877,910207110,50.0,8765,1,4,6,74,1950,0.0,3,3,3,3,5,285.0,1,0.0,666.0,951.0,5,0,951,0,0,951,0.0,0.0,1,0,2,1,3,6,0,0,83.0,1.0,327.0,3,3,0,28,0,0,0,0,0,0,4,2006,106500,1,951,1.05,1425.0,1,28,13,12363,5476,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
674,497,528327070,106.0,12720,1,8,5,10,2000,150.0,4,3,4,3,6,1173.0,1,0.0,282.0,1455.0,5,1,1466,1221,0,2687,1.0,0.0,2,1,4,1,4,10,2,3,19.0,3.0,810.0,3,3,252,30,0,0,0,0,0,0,9,2009,327000,7,2687,3.25,7038.0,1,282,20,53740,100,1490841,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1
675,514,528441090,85.0,11128,1,9,5,5,2006,198.0,5,3,5,3,6,2158.0,1,0.0,300.0,2458.0,5,1,2490,0,0,2490,1.0,0.0,2,0,2,1,5,9,2,4,14.0,3.0,795.0,3,3,70,226,0,0,0,0,0,0,10,2009,468000,6,2490,2.75,12948.0,1,296,24,59760,25,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1
676,759,903481120,60.0,5160,1,6,6,83,1950,0.0,3,2,3,3,1,0.0,1,0.0,1204.0,1204.0,3,1,1204,462,0,1666,0.0,0.0,1,0,3,1,3,4,0,0,92.0,1.0,384.0,2,3,0,0,148,0,0,0,0,0,8,2009,135000,1,1666,1.05,0.0,0,0,15,24990,6889,213444,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
677,2474,531375070,63.0,13072,1,6,5,5,2005,0.0,4,3,4,3,1,0.0,1,0.0,1141.0,1141.0,5,1,1141,0,0,1141,0.0,0.0,1,1,3,1,3,6,0,0,14.0,2.0,484.0,3,3,0,0,0,0,0,0,0,0,3,2006,142500,4,1141,1.55,0.0,0,0,17,19397,25,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
678,1193,534201240,73.0,8814,1,5,6,42,1968,0.0,3,3,3,3,2,732.0,1,0.0,0.0,732.0,5,1,732,732,0,1464,0.0,0.0,1,1,4,1,3,7,0,0,51.0,2.0,470.0,3,3,0,40,0,0,0,0,0,0,6,2008,141000,3,1464,1.55,1464.0,1,40,14,20496,1764,535824,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
679,1415,905477050,70.0,7000,1,5,7,100,1991,0.0,3,3,4,3,6,969.0,1,0.0,148.0,1117.0,3,1,820,527,0,1347,1.0,0.0,1,0,3,1,3,5,0,0,0.0,0.0,0.0,0,0,85,0,148,0,0,0,0,0,1,2008,107500,2,1347,1.7000000000000002,5814.0,1,85,15,20205,10000,277729,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
680,2048,904302010,59.0,4484,1,5,6,68,1979,0.0,3,3,3,3,5,485.0,1,0.0,187.0,672.0,3,0,778,504,0,1282,1.0,0.0,1,0,2,1,3,4,0,0,77.0,1.0,240.0,3,3,0,88,0,0,0,0,0,0,7,2007,108500,2,1282,1.7000000000000002,2425.0,1,88,14,17948,4624,254016,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
681,2483,531452210,68.56840759802806,9019,1,6,5,16,1994,0.0,3,3,4,3,5,274.0,1,0.0,362.0,636.0,5,1,636,684,0,1320,0.0,0.0,2,1,3,1,4,6,0,0,25.0,2.0,472.0,3,3,0,40,0,0,0,0,0,0,7,2006,150000,4,1320,2.6,1370.0,1,40,17,22440,256,467856,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1
682,2883,911225110,60.0,8520,0,3,5,94,1950,0.0,3,3,2,2,1,0.0,1,0.0,216.0,216.0,2,0,576,360,0,936,0.0,0.0,1,0,2,1,3,6,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4,2006,78000,1,936,1.05,0.0,0,0,11,10296,8836,129600,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
683,1111,528427010,92.0,11932,1,8,5,3,2008,186.0,4,3,4,3,1,0.0,1,0.0,1580.0,1580.0,5,1,1580,0,0,1580,0.0,0.0,2,0,3,1,4,7,0,0,11.0,3.0,830.0,3,3,0,24,0,0,0,0,0,0,6,2008,235128,6,1580,2.1,0.0,0,24,20,31600,9,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
685,1450,907202240,40.0,14330,1,5,6,35,2001,0.0,3,3,3,3,3,88.0,5,596.0,180.0,864.0,3,1,1558,0,0,1558,1.0,0.0,2,0,2,1,3,5,0,0,44.0,2.0,440.0,3,3,140,0,239,0,227,0,0,0,8,2008,163000,5,1558,2.75,3244.0,1,140,14,21812,1225,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
686,274,908102060,67.0,8777,1,3,6,65,2007,0.0,3,4,0,0,0,0.0,0,0.0,0.0,0.0,3,0,640,0,0,640,0.0,0.0,1,0,2,1,3,5,0,0,74.0,1.0,240.0,3,3,0,0,0,0,0,0,0,0,4,2010,84900,2,640,1.05,0.0,0,0,9,5760,4225,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
687,413,527454050,24.0,2308,1,6,5,36,1974,0.0,3,3,3,3,5,257.0,3,495.0,103.0,855.0,3,1,855,467,0,1322,0.0,1.0,2,1,3,1,3,6,1,2,45.0,2.0,440.0,3,3,260,0,0,0,0,0,0,0,6,2009,147000,3,1322,2.8000000000000003,2770.0,1,260,15,19830,1296,218089,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
688,751,903429080,50.0,2500,1,7,8,95,2005,0.0,4,3,3,3,5,299.0,1,0.0,611.0,910.0,5,1,916,910,0,1826,1.0,0.0,1,1,4,1,5,7,1,4,104.0,1.0,164.0,2,2,0,0,0,0,0,0,0,0,6,2009,155000,1,1826,2.2,1495.0,1,0,19,34694,9025,828100,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
689,2897,916403020,50.0,8049,1,7,5,20,1990,54.0,3,3,4,3,5,1053.0,1,0.0,256.0,1309.0,3,1,1339,0,0,1339,1.0,0.0,2,0,2,1,3,6,1,3,29.0,2.0,484.0,4,4,0,58,0,0,90,0,0,0,7,2006,180000,6,1339,2.75,5265.0,1,58,17,22763,400,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1
690,207,903454060,70.0,5600,1,4,5,80,1950,0.0,2,2,0,0,0,0.0,0,0.0,0.0,0.0,2,0,372,720,0,1092,0.0,0.0,2,0,3,2,2,7,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3500,7,2010,55000,1,1092,2.1,0.0,0,0,8,8736,6400,518400,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1
691,2269,916455110,73.0,9590,1,7,5,7,2003,442.0,4,3,5,3,6,786.0,1,0.0,82.0,868.0,5,1,1146,0,0,1146,1.0,0.0,2,0,3,1,4,6,1,4,16.0,2.0,438.0,3,3,160,22,0,0,0,0,0,0,5,2007,187500,6,1146,2.75,4716.0,1,182,20,22920,49,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1
692,891,908152100,72.0,7200,1,6,6,34,1976,255.0,3,3,3,3,5,631.0,1,0.0,410.0,1041.0,5,1,1125,0,0,1125,1.0,0.0,1,0,3,1,3,6,1,2,42.0,1.0,352.0,3,3,296,0,0,0,0,0,0,0,10,2009,125000,2,1125,1.7000000000000002,3155.0,1,296,15,16875,1156,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
693,2863,909280030,86.0,11500,1,7,7,74,1987,0.0,4,3,4,3,3,223.0,1,0.0,794.0,1017.0,4,1,1020,1037,0,2057,0.0,0.0,1,1,3,1,4,6,1,4,83.0,1.0,180.0,2,3,0,0,0,0,322,0,0,0,6,2006,250000,5,2057,1.55,669.0,1,0,19,39083,5476,1075369,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
694,1298,902134100,60.0,6756,1,5,6,100,1950,0.0,3,3,3,4,1,0.0,1,0.0,481.0,481.0,3,0,899,0,0,899,0.0,0.0,1,0,2,1,3,5,0,0,89.0,1.0,200.0,2,3,0,0,96,0,0,0,0,0,9,2008,78000,1,899,1.05,0.0,0,0,14,12586,10000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
695,1292,902109080,63.0,11426,1,4,6,100,1996,0.0,3,3,3,3,1,0.0,1,0.0,828.0,828.0,4,1,828,658,108,1594,0.0,0.0,2,0,3,2,3,9,0,0,0.0,0.0,0.0,0,0,0,172,109,0,0,0,0,0,6,2008,118000,1,1486,2.1,0.0,0,172,13,19318,10000,432964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
696,1687,528102100,93.0,12030,1,8,5,3,2007,254.0,5,3,5,3,1,0.0,1,0.0,1694.0,1694.0,5,1,1694,0,0,1694,0.0,0.0,2,0,3,1,4,7,0,0,12.0,3.0,818.0,3,3,168,228,0,0,0,0,0,0,12,2007,318000,7,1694,2.1,0.0,0,396,22,37268,9,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1
697,2749,906223180,80.0,9554,1,8,5,17,1994,125.0,4,3,4,3,6,380.0,1,0.0,397.0,777.0,5,1,1065,846,0,1911,0.0,0.0,2,1,3,1,4,8,1,3,26.0,2.0,471.0,3,3,182,81,0,0,0,0,0,0,9,2006,215000,4,1911,2.6,2280.0,1,263,20,38220,289,715716,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1
698,2875,910203100,61.0,8534,1,4,4,85,1950,0.0,3,3,2,3,1,0.0,1,0.0,432.0,432.0,3,0,672,0,0,672,0.0,0.0,1,0,2,1,3,4,0,0,0.0,0.0,0.0,0,0,0,0,112,0,0,0,0,0,6,2006,72000,1,672,1.05,0.0,0,0,12,8064,7225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
699,1029,527358120,104.0,11361,1,6,5,34,1976,160.0,3,3,4,3,5,644.0,1,0.0,549.0,1193.0,3,1,1523,0,0,1523,0.0,1.0,2,0,3,1,3,7,1,3,43.0,2.0,478.0,3,3,0,0,0,0,189,0,0,0,5,2008,180000,5,1523,2.3000000000000003,3220.0,1,0,16,24368,1156,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
700,1581,916402115,47.0,12416,1,6,5,24,1986,132.0,3,3,4,2,5,1398.0,2,208.0,0.0,1606.0,3,1,1651,0,0,1651,1.0,0.0,2,0,3,1,3,7,1,3,33.0,2.0,616.0,3,3,192,0,0,0,0,0,0,0,11,2008,184000,6,1651,2.75,7406.0,1,192,16,26416,576,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1
701,612,534426110,80.0,9600,1,5,6,51,1959,132.0,3,3,3,3,5,991.0,1,0.0,50.0,1041.0,5,1,1041,0,0,1041,1.0,0.0,1,0,3,1,3,6,0,0,60.0,1.0,270.0,3,3,224,88,0,0,0,0,0,0,7,2009,124500,3,1041,1.7000000000000002,4955.0,1,312,14,14574,2601,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
702,139,535152010,70.0,8267,1,5,5,52,1958,0.0,3,3,3,3,1,0.0,1,0.0,1604.0,1604.0,3,1,1604,0,0,1604,0.0,0.0,2,0,4,2,3,8,0,0,61.0,2.0,576.0,3,3,42,0,0,0,0,0,0,0,3,2010,135000,3,1604,2.1,0.0,0,42,14,22456,2704,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
703,1335,903226060,50.0,6000,1,6,7,70,1989,0.0,3,3,3,3,5,521.0,1,0.0,460.0,981.0,5,1,1014,658,0,1672,0.0,0.0,1,1,3,1,4,6,1,4,79.0,1.0,240.0,3,3,0,11,0,0,0,0,0,0,7,2008,164900,2,1672,1.55,2605.0,1,11,16,26752,4900,432964,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
704,2531,534176250,80.0,9600,1,7,5,41,1969,168.0,3,3,3,3,1,0.0,1,0.0,1164.0,1164.0,3,1,1164,0,0,1164,0.0,0.0,1,1,3,1,3,6,0,0,50.0,2.0,528.0,3,3,0,0,0,0,0,0,0,0,7,2006,140000,5,1164,1.55,0.0,0,0,16,18624,1681,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
705,681,535452090,71.0,7350,1,5,6,52,1958,0.0,3,3,3,3,1,0.0,1,0.0,1041.0,1041.0,4,1,1041,0,0,1041,0.0,0.0,1,0,3,1,3,6,0,0,61.0,1.0,294.0,3,3,0,0,0,0,0,0,0,0,3,2009,128000,3,1041,1.05,0.0,0,0,14,14574,2704,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
706,1383,905107280,64.9336029619438,7703,1,6,8,32,1978,40.0,3,3,4,3,5,450.0,1,0.0,0.0,450.0,5,1,1034,0,0,1034,0.0,1.0,1,0,3,1,3,6,1,1,41.0,2.0,504.0,3,3,311,0,0,0,0,0,0,0,5,2008,153000,3,1034,1.25,2250.0,1,311,16,16544,1024,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
707,1359,903429010,63.0,4347,1,6,8,100,1950,0.0,4,3,4,4,1,0.0,1,0.0,796.0,796.0,5,1,825,784,0,1609,0.0,0.0,1,0,3,1,3,7,0,0,109.0,1.0,228.0,2,2,0,182,0,0,0,0,0,0,6,2008,127500,1,1609,1.05,0.0,0,182,17,27353,10000,614656,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
708,1226,534477090,80.0,9600,1,5,8,60,2006,0.0,3,4,3,3,4,32.0,3,308.0,232.0,572.0,4,1,1337,0,0,1337,1.0,0.0,1,0,3,1,4,7,1,4,69.0,1.0,264.0,3,3,0,192,0,0,0,0,0,0,9,2008,141500,3,1337,1.7000000000000002,1052.0,1,192,15,20055,3600,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
709,63,528363130,98.0,12256,1,8,5,16,1995,362.0,4,3,5,3,6,1032.0,1,0.0,431.0,1463.0,5,1,1500,1122,0,2622,1.0,0.0,2,1,3,1,4,9,2,3,25.0,2.0,712.0,3,3,186,32,0,0,0,0,0,0,4,2010,325000,7,2622,3.25,6192.0,1,218,21,55062,256,1258884,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1
710,1869,534151090,80.0,9547,1,7,6,17,1993,112.0,3,3,4,3,1,0.0,1,0.0,1594.0,1594.0,5,1,1594,0,0,1594,0.0,0.0,2,0,2,1,4,6,1,3,26.0,2.0,472.0,3,3,190,80,0,0,0,0,0,0,7,2007,188500,5,1594,2.1,0.0,0,270,18,28692,289,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1
711,2468,528488110,60.0,7200,1,6,5,4,2006,68.0,4,3,4,3,6,905.0,1,0.0,357.0,1262.0,4,1,1262,0,0,1262,0.0,0.0,2,0,2,1,4,5,0,0,13.0,2.0,572.0,3,3,0,120,0,0,0,0,0,0,5,2006,185000,6,1262,2.1,5430.0,1,120,18,22716,16,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
712,1135,531375050,63.0,13072,1,6,5,5,2006,126.0,3,3,4,4,6,80.0,1,0.0,1095.0,1175.0,5,1,1175,0,0,1175,1.0,0.0,1,0,3,1,4,6,0,0,0.0,0.0,0.0,0,0,0,90,0,0,0,0,0,0,6,2008,146000,4,1175,1.7000000000000002,480.0,1,90,17,19975,25,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1
713,719,902329080,60.0,3600,1,6,7,93,2007,0.0,3,3,3,3,1,0.0,1,0.0,624.0,624.0,5,1,664,624,0,1288,1.0,0.0,1,0,3,1,5,5,1,4,102.0,1.0,280.0,3,3,0,103,0,0,0,0,0,0,5,2009,119000,1,1288,1.7000000000000002,0.0,0,103,17,21896,8649,389376,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1
714,405,527451320,21.0,1680,1,5,5,39,1971,142.0,3,3,3,3,1,0.0,1,0.0,630.0,630.0,3,1,630,672,0,1302,0.0,0.0,2,1,3,1,3,6,0,0,28.0,1.0,280.0,3,3,0,0,0,0,0,0,0,0,5,2009,112000,1,1302,2.6,0.0,0,0,14,18228,1521,451584,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
